date,label
12/3/2024,67.86
12/4/2024,67.34
12/5/2024,68.31
12/8/2024,66.37
12/9/2024,68.89
12/10/2024,69.36
12/11/2024,66.81
12/12/2024,65.11
12/15/2024,63.97
12/16/2024,62.96
12/17/2024,63.6
12/18/2024,66.36
12/19/2024,66.85
12/22/2024,68.29
12/23/2024,68.08
12/26/2024,70.15
12/29/2024,70.58
12/30/2024,71.57
1/1/2025,73.74
1/2/2025,74.45
1/5/2025,72.87
1/6/2025,72.56
1/7/2025,70.7
1/8/2025,71.98
1/9/2025,73.34
1/12/2025,75.34
1/13/2025,75.36
1/14/2025,76.34
1/15/2025,76.69
1/16/2025,77.6
1/19/2025,78.32
1/20/2025,78.6
1/21/2025,77.29
1/22/2025,79.06
1/23/2025,79.95
1/26/2025,77.65
1/27/2025,78.55
1/28/2025,81.18
1/29/2025,80.91
1/30/2025,82.19
2/2/2025,79.3
2/3/2025,79.23
2/4/2025,79.49
2/5/2025,80.3
2/6/2025,80.65
2/9/2025,81.29
2/10/2025,80.92
2/11/2025,78.64
2/12/2025,76.44
2/13/2025,78.12
2/16/2025,75.61
2/17/2025,74.16
2/18/2025,72.47
2/19/2025,71.13
2/20/2025,72.37
2/23/2025,72.14
2/24/2025,70.26
2/25/2025,69.56
2/26/2025,71.32
2/27/2025,69.56
3/2/2025,70.12
3/3/2025,67.13
3/4/2025,67.4
3/5/2025,65.93
3/6/2025,67.21
3/9/2025,67.57
3/10/2025,66.85
3/11/2025,68.21
3/12/2025,69.17
3/13/2025,69.56
3/16/2025,68.69
3/17/2025,69.88
3/18/2025,71.96
3/19/2025,71.54
3/20/2025,70.01
3/23/2025,70.58
3/24/2025,69.53
3/25/2025,69.91
3/26/2025,67.66
3/27/2025,67.91
3/30/2025,67.13
3/31/2025,68.98
4/1/2025,67.69
4/2/2025,65.25
4/3/2025,63.08
4/6/2025,62.12
4/7/2025,61.3
