date,label
6/16/20,23.52
6/17/20,25.23
6/18/20,24.92
6/21/20,25.28
6/22/20,26.15
6/23/20,26.14
6/24/20,25.92
6/25/20,25.46
6/28/20,27.35
6/29/20,27.68
6/30/20,28.42
7/1/20,28.09
7/2/20,28.64
7/5/20,30.43
7/6/20,30.12
7/7/20,30.06
7/8/20,29.37
7/9/20,29.78
7/12/20,30.14
7/13/20,30.46
7/14/20,29.7
7/15/20,27.67
7/16/20,28.76
7/19/20,27.1
7/20/20,27.51
7/21/20,27.53
7/22/20,28.23
7/23/20,27.27
7/26/20,25.91
7/27/20,26.67
7/28/20,27.13
7/29/20,26.48
7/30/20,27.22
8/2/20,27.08
8/3/20,27.75
8/4/20,27.69
8/5/20,27.3
8/6/20,27.32
8/9/20,27.6
8/10/20,27.08
8/11/20,26.87
8/12/20,26.3
8/13/20,26.36
8/16/20,27.17
8/17/20,27.41
8/18/20,27.08
8/19/20,26.75
8/20/20,26.48
8/23/20,28.32
8/24/20,29.46
8/25/20,29.48
8/26/20,29.23
8/27/20,30.38
8/30/20,29.53
8/31/20,28.61
9/1/20,29.06
9/2/20,29.53
9/3/20,28.13
9/6/20,27.81
9/7/20,27.53
9/8/20,27.94
9/9/20,29.15
9/10/20,28.99
9/13/20,31.2
9/14/20,30.53
9/15/20,30.71
9/16/20,29.13
9/17/20,28.68
9/20/20,27.05
9/21/20,28.47
9/22/20,27.12
9/23/20,27.4
9/24/20,26.75
9/27/20,28.28
9/28/20,27.36
9/29/20,27.5
9/30/20,27.07
10/1/20,27.59
10/4/20,27.49
10/5/20,27.34
10/6/20,27.44
10/7/20,26.88
10/8/20,26.24
10/11/20,26.4
10/12/20,25.74
10/13/20,26.28
10/14/20,25.48
10/15/20,25.4
10/18/20,25.49
10/19/20,24.92
10/20/20,24.06
10/21/20,24.68
10/22/20,25.98
10/25/20,24.35
10/26/20,24.55
10/27/20,23.52
10/28/20,24.15
10/29/20,24.19
11/1/20,24.15
11/2/20,24.86
11/3/20,25.57
11/4/20,26.43
11/5/20,25.85
11/8/20,26.97
11/9/20,26.64
11/10/20,26.52
11/11/20,26.32
11/12/20,26.68
11/15/20,27.79
11/16/20,27.04
11/17/20,27.59
11/18/20,26.75
11/19/20,27.15
11/22/20,27.67
11/23/20,28.04
11/24/20,28.04
11/25/20,28.54
11/26/20,28.59
11/29/20,29.6
11/30/20,29.33
12/1/20,30.01
12/2/20,29.46
12/3/20,30.57
12/6/20,30.07
12/7/20,30.02
12/8/20,30.16
12/9/20,31.36
12/10/20,30.98
12/13/20,31.27
12/14/20,32.43
12/15/20,32.03
12/16/20,32.21
12/17/20,31.36
12/20/20,31.14
12/21/20,31.39
12/22/20,32.15
12/23/20,32.41
12/27/20,33.66
12/28/20,33.25
12/29/20,32.42
12/30/20,32.94
1/3/21,33.89
1/4/21,33.15
1/5/21,33.83
1/6/21,34.97
1/7/21,35.14
1/10/21,34.76
1/11/21,34.88
1/12/21,33.88
1/13/21,33.76
1/14/21,31.96
1/17/21,31.84
1/18/21,33.3
1/19/21,33.12
1/20/21,34.32
1/21/21,34.45
1/24/21,33.39
1/25/21,33.56
1/26/21,33.51
1/27/21,34.17
1/28/21,33.18
1/31/21,33.08
2/1/21,35.19
2/2/21,37.65
2/3/21,37.49
2/4/21,38.43
2/7/21,38.84
2/8/21,38.49
2/9/21,39.56
2/10/21,39
2/11/21,40.28
2/14/21,39.81
2/15/21,39.13
2/16/21,38.4
2/17/21,38.61
2/18/21,37.7
2/21/21,38.26
2/22/21,38.97
2/23/21,39.45
2/24/21,38.57
2/25/21,37.6
2/28/21,37.45
3/1/21,38.69
3/2/21,37.82
3/3/21,38.51
3/4/21,39.36
3/7/21,39.47
3/8/21,40.98
3/9/21,41.87
3/10/21,42.27
3/11/21,43.19
3/14/21,42.73
3/15/21,41.96
3/16/21,43.34
3/17/21,42.74
3/18/21,42.31
3/21/21,43.18
3/22/21,41.78
3/23/21,41.96
3/24/21,40.71
3/25/21,42.09
3/28/21,42.2
3/29/21,42.4
3/30/21,42.89
3/31/21,42.81
4/4/21,42.81
4/5/21,44.6
4/6/21,44.23
4/7/21,43.85
4/8/21,44.03
4/11/21,44.86
4/12/21,44.24
4/13/21,44.2
4/14/21,44.55
4/15/21,44.8
4/18/21,44.74
4/19/21,45.29
4/20/21,46.32
4/21/21,47.51
4/22/21,47.38
4/25/21,47.67
4/26/21,47.78
4/27/21,48.28
4/28/21,48.51
4/29/21,49.31
5/2/21,49.9
5/3/21,49.06
5/4/21,49.91
5/5/21,50.41
5/6/21,50.93
5/9/21,52.72
5/10/21,53.55
5/11/21,55.85
5/12/21,55.04
5/13/21,57.23
5/16/21,56.97
5/17/21,53.74
5/18/21,50.35
5/19/21,53.41
5/20/21,52.43
5/23/21,53.41
5/24/21,53.83
5/25/21,54.22
5/26/21,52.39
5/27/21,51.58
5/30/21,52.24
5/31/21,52.97
6/1/21,51.94
6/2/21,50.73
6/3/21,50.47
6/6/21,51.97
6/7/21,52.58
6/8/21,53.9
6/9/21,54.15
6/10/21,53.07
6/13/21,53.29
6/14/21,51.76
6/15/21,51.72
6/16/21,51.28
6/17/21,52.26
6/20/21,52.78
6/21/21,53.76
6/22/21,55.03
6/23/21,55.49
6/24/21,55.48
6/27/21,55.9
6/28/21,56.04
6/29/21,56.78
6/30/21,58.06
7/1/21,57.76
7/4/21,58.28
7/5/21,54.44
7/6/21,53.03
7/7/21,52.77
7/8/21,54.67
7/11/21,52.12
7/12/21,53.26
7/13/21,53.78
7/14/21,53.37
7/15/21,53.28
7/18/21,52.81
7/19/21,51.59
7/20/21,52.51
7/21/21,51.16
7/22/21,51.26
7/25/21,53.57
7/26/21,53.28
7/27/21,54.2
7/28/21,54.41
7/29/21,53.69
8/1/21,54.79
8/2/21,54.55
8/3/21,55.82
8/4/21,56.34
8/5/21,57.02
8/8/21,56.98
8/9/21,57.77
8/10/21,58.14
8/11/21,56.63
8/12/21,55.74
8/15/21,58.52
8/16/21,57.56
8/17/21,57.45
8/18/21,53.84
8/19/21,54.72
8/22/21,55.67
8/23/21,56.97
8/24/21,56.87
8/25/21,57.19
8/26/21,59.32
8/29/21,61.08
8/30/21,61.07
8/31/21,60.42
9/1/21,61.83
9/2/21,61.63
9/5/21,62.61
9/6/21,62.28
9/7/21,62.74
9/8/21,63.04
9/9/21,61.22
9/12/21,61.37
9/13/21,60.16
9/14/21,60.18
9/15/21,59.63
9/16/21,59.82
9/19/21,61.02
9/20/21,60.5
9/21/21,60.94
9/22/21,60.89
9/23/21,63.29
9/26/21,64.72
9/27/21,62.29
9/28/21,63.28
9/29/21,62.16
9/30/21,62.45
10/3/21,63.82
10/4/21,65.16
10/5/21,59.58
10/6/21,60.81
10/7/21,58.76
10/10/21,59.58
10/11/21,59.34
10/12/21,59.45
10/13/21,61.79
10/14/21,59.79
10/17/21,58.92
10/18/21,54.92
10/19/21,58.14
10/20/21,58.37
10/21/21,58.64
10/24/21,59.35
10/25/21,60.16
10/26/21,60.27
10/27/21,58.94
10/28/21,59.08
10/31/21,57.29
11/1/21,59.79
11/2/21,60.15
11/3/21,60.18
11/4/21,59.73
11/7/21,60.96
11/8/21,60.75
11/9/21,63.48
11/10/21,64.02
11/11/21,63.58
11/14/21,66.22
11/15/21,67.83
11/16/21,67.45
11/17/21,69.38
11/18/21,69.65
11/21/21,70.22
11/22/21,69.49
11/23/21,73.23
11/24/21,74.79
11/25/21,73.12
11/28/21,74.54
11/29/21,75.73
11/30/21,77.2
12/1/21,80.25
12/2/21,78.64
12/5/21,81.65
12/6/21,85.34
12/7/21,89.41
12/8/21,80.88
12/9/21,84.37
12/12/21,82.72
12/13/21,80.12
12/14/21,81.19
12/15/21,85.71
12/16/21,74.02
12/19/21,80.09
12/20/21,80.94
12/21/21,76.83
12/22/21,74.46
12/23/21,76.31
12/26/21,76.92
12/27/21,79.29
12/28/21,80.36
12/29/21,80.16
12/30/21,80.65
1/2/22,84.01
1/3/22,84.91
1/4/22,87.58
1/5/22,86.74
1/6/22,85.42
1/9/22,80.09
1/10/22,81.3
1/11/22,80.01
1/12/22,80.56
1/13/22,82.08
1/16/22,80.58
1/17/22,82.67
1/18/22,82.09
1/19/22,85.59
1/20/22,84.47
1/23/22,84.02
1/24/22,87.45
1/25/22,88.66
1/26/22,89.76
1/27/22,89.22
1/30/22,89.24
1/31/22,89.52
2/1/22,94.21
2/2/22,94.81
2/3/22,96.45
2/6/22,96.7
2/7/22,96.93
2/8/22,90.79
2/9/22,90.78
2/10/22,92.87
2/13/22,91.76
2/14/22,91.14
2/15/22,89.86
2/16/22,86.44
2/17/22,89.47
2/20/22,89.68
2/21/22,89.77
2/22/22,95.07
2/23/22,87.03
2/24/22,88.14
2/27/22,82.21
2/28/22,68.85
3/1/22,68.49
3/2/22,67.35
3/3/22,65.1
3/6/22,58.3
3/7/22,68.51
3/8/22,73.18
3/9/22,76.41
3/10/22,76.76
3/13/22,78.28
3/14/22,77.43
3/15/22,78.16
3/16/22,79.89
3/17/22,78.89
3/20/22,78.39
3/21/22,80.67
3/22/22,76.6
3/23/22,78.24
3/24/22,78.6
3/27/22,80.81
3/28/22,81.7
3/29/22,78.31
3/30/22,76.48
3/31/22,78.49
4/3/22,78.5
4/4/22,78.05
4/5/22,77.18
4/6/22,79.94
4/7/22,80.09
4/10/22,77.95
4/11/22,79.01
4/12/22,77.44
4/13/22,79.97
4/18/22,80.2
4/19/22,87.82
4/20/22,86.44
4/21/22,88.99
4/24/22,83.46
4/25/22,82.71
4/26/22,81.01
4/27/22,82.68
4/28/22,84.45
5/1/22,83.04
5/2/22,88.19
5/3/22,88.31
5/4/22,88.91
5/5/22,91.54
5/8/22,87.02
5/9/22,87.34
5/10/22,88.83
5/11/22,88.26
5/12/22,88.48
5/15/22,89.56
5/16/22,91.72
5/17/22,84.64
5/18/22,83.18
5/19/22,80.39
5/22/22,78.15
5/23/22,81.32
5/24/22,81.4
5/25/22,84.76
5/26/22,84.2
5/29/22,83.97
5/30/22,84.02
5/31/22,86.08
6/1/22,86.34
6/2/22,86.87
6/5/22,81.43
6/6/22,81.31
6/7/22,79.81
6/8/22,81.01
6/9/22,81.86
6/12/22,81.54
6/13/22,84.15
6/14/22,86.2
6/15/22,83
6/16/22,82.37
6/19/22,84
6/20/22,84.73
6/21/22,81.88
6/22/22,84.13
6/23/22,83.43
6/26/22,85.05
6/27/22,87.4
6/28/22,88.35
6/29/22,90.16
6/30/22,85.58
7/3/22,84.55
7/4/22,83.19
7/5/22,83.22
7/6/22,84.92
7/7/22,82.79
7/10/22,84.36
7/11/22,85.65
7/12/22,83.86
7/13/22,83.97
7/14/22,85.38
7/17/22,84.94
7/18/22,83.65
7/19/22,78.84
7/20/22,78.11
7/21/22,76.3
7/24/22,76.37
7/25/22,76.68
7/26/22,76.14
7/27/22,78.96
7/28/22,78.55
7/31/22,80.58
8/1/22,81.95
8/2/22,83.99
8/3/22,84.19
8/4/22,84.76
8/7/22,83.81
8/8/22,85.93
8/9/22,85.92
8/10/22,87.55
8/11/22,88.87
8/14/22,90.78
8/15/22,92.08
8/16/22,95.8
8/17/22,96.04
8/18/22,98.01
8/21/22,92.17
8/22/22,89.29
8/23/22,89.24
8/24/22,89.31
8/25/22,90.31
8/28/22,86.66
8/29/22,80.81
8/30/22,80.03
8/31/22,80.79
9/1/22,77.89
9/4/22,74.45
9/5/22,69.88
9/6/22,69.03
9/7/22,67.24
9/8/22,66.08
9/11/22,71.82
9/12/22,69.75
9/13/22,72.54
9/14/22,71.85
9/15/22,73.27
9/18/22,71.1
9/19/22,71.14
9/20/22,69.79
9/21/22,70.44
9/22/22,65.77
9/25/22,70.33
9/26/22,67.96
9/27/22,65.15
9/28/22,65.73
9/29/22,66.73
10/2/22,65.94
10/3/22,66.92
10/4/22,67.07
10/5/22,68.96
10/6/22,69.85
10/9/22,66.77
10/10/22,66.34
10/11/22,66.71
10/12/22,68.84
10/13/22,68.02
10/16/22,67.51
10/17/22,67.77
10/18/22,67.29
10/19/22,66.87
10/20/22,68.72
10/23/22,72.32
10/24/22,77.11
10/25/22,75.79
10/26/22,80.21
10/27/22,81.21
10/30/22,79.97
10/31/22,76.72
11/1/22,76.7
11/2/22,76.28
11/3/22,76.36
11/6/22,77.49
11/7/22,76.06
11/8/22,72.76
11/9/22,73.05
11/10/22,75.84
11/13/22,75.23
11/14/22,76.65
11/15/22,73.41
11/16/22,72.4
11/17/22,72.47
11/20/22,74.28
11/21/22,73.87
11/22/22,75.87
11/23/22,78.69
11/24/22,78.97
11/27/22,78.59
11/28/22,81.39
11/29/22,84.9
11/30/22,84.88
12/1/22,87.98
12/4/22,87.17
12/5/22,88.61
12/6/22,88.19
12/7/22,88.93
12/8/22,87.73
12/11/22,89.81
12/12/22,88.99
12/13/22,86.19
12/14/22,85.2
12/15/22,83.68
12/18/22,84.69
12/19/22,86.87
12/20/22,85.6
12/21/22,86.85
12/22/22,86.85
12/26/22,86.08
12/27/22,84.13
12/28/22,82.36
12/29/22,79.4
1/1/23,83.67
1/2/23,80.42
1/3/23,75.4
1/4/23,76.24
1/5/23,75.55
1/8/23,79.1
1/9/23,78.38
1/10/23,76.64
1/11/23,77.76
1/12/23,77.2
1/15/23,75.07
1/16/23,77.21
1/17/23,81.42
1/18/23,81.86
1/19/23,82.6
1/22/23,81.8
1/23/23,79.62
1/24/23,82.28
1/25/23,86.81
1/26/23,86.94
1/29/23,87.21
1/30/23,90.13
1/31/23,92.65
2/1/23,90.65
2/2/23,90.9
2/5/23,87.96
2/6/23,87.9
2/7/23,87.59
2/8/23,88.49
2/9/23,90.44
2/12/23,89.35
2/13/23,88.62
2/14/23,91.51
2/15/23,95.13
2/16/23,93.33
2/19/23,95.11
2/20/23,97.12
2/21/23,93.45
2/22/23,93.84
2/23/23,94.79
2/26/23,96.9
2/27/23,95.88
2/28/23,93.8
3/1/23,90.1
3/2/23,89.27
3/5/23,89.96
3/6/23,92.87
3/7/23,94.76
3/8/23,95.4
3/9/23,96.83
3/12/23,92.99
3/13/23,89.73
3/14/23,86.65
3/15/23,85.27
3/16/23,85.57
3/19/23,85.18
3/20/23,87.38
3/21/23,86.63
3/22/23,90.18
3/23/23,85.4
3/26/23,88.13
3/27/23,89.4
3/28/23,90.02
3/29/23,90.8
3/30/23,91.75
4/2/23,96
4/3/23,94.98
4/4/23,97.01
4/5/23,96.75
4/10/23,97.47
4/11/23,96.27
4/12/23,94.39
4/13/23,94.11
4/16/23,92.91
4/17/23,95.15
4/18/23,94.39
4/19/23,91.74
4/20/23,89.86
4/23/23,88.56
4/24/23,86.81
4/25/23,86.24
4/26/23,86.68
4/27/23,87.65
4/30/23,85.63
5/1/23,88.52
5/2/23,85.15
5/3/23,84.5
5/4/23,84.96
5/7/23,85.59
5/8/23,87.51
5/9/23,89.06
5/10/23,88.57
5/11/23,88.93
5/14/23,87.14
5/15/23,88.93
5/16/23,88.04
5/17/23,89.65
5/18/23,89.43
5/21/23,87.25
5/22/23,85.8
5/23/23,84.79
5/24/23,82.63
5/25/23,83.13
5/28/23,83
5/29/23,80.38
5/30/23,80.77
5/31/23,78.95
6/1/23,78.52
6/4/23,82.86
6/5/23,81.64
6/6/23,83.86
6/7/23,83.35
6/8/23,86.14
6/11/23,88.22
6/12/23,90.72
6/13/23,93.62
6/14/23,92.93
6/15/23,91.92
6/18/23,93.23
6/19/23,94.51
6/20/23,90.85
6/21/23,90.95
6/22/23,87.55
6/25/23,86.49
6/26/23,89.09
6/27/23,88.21
6/28/23,88.13
6/29/23,89.57
7/2/23,87.58
7/3/23,87.69
7/4/23,85.81
7/5/23,86.29
7/6/23,86.15
7/9/23,86.26
7/10/23,87.05
7/11/23,85.83
7/12/23,85.88
7/13/23,86.35
7/16/23,86.78
7/17/23,88.18
7/18/23,88.98
7/19/23,90.84
7/20/23,91.82
7/23/23,91.29
7/24/23,92.34
7/25/23,90.77
7/26/23,90.92
7/27/23,88.7
7/30/23,86.81
7/31/23,84.62
8/1/23,83.2
8/2/23,84.41
8/3/23,83.41
8/6/23,82.64
8/7/23,83.97
8/8/23,83.9
8/9/23,84.55
8/10/23,86.8
8/13/23,87.95
8/14/23,86.87
8/15/23,88.58
8/16/23,88.85
8/17/23,88.05
8/20/23,87.85
8/21/23,90.01
8/22/23,88
8/23/23,85.21
8/24/23,85.25
8/27/23,85.6
8/28/23,85
8/29/23,86
8/30/23,86.03
8/31/23,85.64
9/3/23,84.08
9/4/23,83.91
9/5/23,83.7
9/6/23,83.29
9/7/23,81.62
9/10/23,81.73
9/11/23,81.12
9/12/23,83.76
9/13/23,82.93
9/14/23,82.1
9/17/23,80.88
9/18/23,81.3
9/19/23,82.76
9/20/23,84.43
9/21/23,85.3
9/24/23,84.89
9/25/23,82.51
9/26/23,81.86
9/27/23,83.11
9/28/23,81.45
10/1/23,80.7
10/2/23,79.8
10/3/23,81.82
10/4/23,80.86
10/5/23,80.62
10/8/23,81.63
10/9/23,84.74
10/10/23,83.78
10/11/23,85.45
10/12/23,85.66
10/15/23,83.41
10/16/23,82.65
10/17/23,81.79
10/18/23,82
10/19/23,81.67
10/22/23,80.3
10/23/23,80.66
10/24/23,79.93
10/25/23,79.58
10/26/23,79.36
10/29/23,78.78
10/30/23,79.41
10/31/23,78.66
11/1/23,79.06
11/2/23,77.2
11/5/23,75.88
11/6/23,75.36
11/7/23,75.4
11/8/23,77.3
11/9/23,78.5
11/12/23,77.04
11/13/23,78.57
11/14/23,79.8
11/15/23,77.2
11/16/23,76.23
11/19/23,76.66
11/20/23,75.21
11/21/23,75.1
11/22/23,76.57
11/23/23,76.46
11/26/23,73.07
11/27/23,72.5
11/28/23,70.78
11/29/23,70.56
11/30/23,72.45
12/3/23,70.43
12/4/23,68.91
12/5/23,68.96
12/6/23,69.97
12/7/23,68.62
12/10/23,67.34
12/11/23,68.24
12/12/23,68.88
12/13/23,66.73
12/14/23,67.57
12/17/23,69.61
12/18/23,69.76
12/19/23,73.2
12/20/23,75.88
12/21/23,76.94
12/26/23,77.74
12/27/23,77.94
12/28/23,77.98
1/1/24,74.09
1/2/24,75.42
1/3/24,73.78
1/4/24,73.97
1/7/24,69.96
1/8/24,69.9
1/9/24,67.72
1/10/24,65.96
1/11/24,63.8
1/14/24,66.9
1/15/24,65.49
1/16/24,63.31
1/17/24,63.28
1/18/24,63.42
1/21/24,62.41
1/22/24,63.27
1/23/24,65.8
1/24/24,63.41
1/25/24,63.1
1/28/24,61.77
1/29/24,64.02
1/30/24,64.4
1/31/24,62.32
2/1/24,63.5
2/4/24,62.59
2/5/24,63.49
2/6/24,62.32
2/7/24,60.71
2/8/24,58.8
2/11/24,57.2
2/12/24,56.65
2/13/24,56.44
2/14/24,57.95
2/15/24,57.11
2/18/24,53.14
2/19/24,54.21
2/20/24,54.51
2/21/24,52.59
2/22/24,52.51
2/25/24,53.83
2/26/24,55.96
2/27/24,57.21
2/28/24,56.44
2/29/24,56.31
3/3/24,57.28
3/4/24,60
3/5/24,58.79
3/6/24,59.44
3/7/24,58.5
3/10/24,56.13
3/11/24,57
3/12/24,55.87
3/13/24,58.8
3/14/24,59.38
3/17/24,61.42
3/18/24,61.31
3/19/24,60.01
3/20/24,59.37
3/21/24,61.5
3/24/24,64.84
3/25/24,63
3/26/24,62.61
3/27/24,61.93
4/1/24,58.9
4/2/24,57.55
4/3/24,58.39
4/4/24,61.01
4/7/24,63.39
4/8/24,63.96
4/9/24,62.85
4/10/24,68.83
4/11/24,71.64
4/14/24,70.16
4/15/24,74.25
4/16/24,70.33
4/17/24,71.55
4/18/24,68.52
4/21/24,66.4
4/22/24,66.38
4/23/24,66.85
4/24/24,68.41
4/25/24,67.51
4/28/24,65.8
4/29/24,69.2
4/30/24,67.91
5/1/24,72.69
5/2/24,71.84
5/5/24,73.67
5/6/24,70.85
5/7/24,71.92
5/8/24,73.62
5/9/24,71.59
5/12/24,70.07
5/13/24,70.1
5/14/24,69.19
5/15/24,70.79
5/16/24,70.52
5/19/24,74.24
5/20/24,76.2
5/21/24,76.67
5/22/24,76.1
5/23/24,75.78
5/26/24,76.51
5/27/24,74.6
5/28/24,73.95
5/29/24,75.2
5/30/24,74.07
6/2/24,74.63
6/3/24,72.58
6/4/24,72
6/5/24,71.53
6/6/24,71.42
6/9/24,70.91
6/10/24,70.41
6/11/24,70.3
6/12/24,70.87
6/13/24,68.53
6/16/24,68.16
6/17/24,68.38
6/18/24,70.74
6/19/24,69.19
6/20/24,68.05
6/23/24,67.56
6/24/24,67.8
6/25/24,67.23
6/26/24,66.49
6/27/24,67.36
6/30/24,68.33
7/1/24,70.93
7/2/24,70.91
7/3/24,70.18
7/4/24,70.35
7/7/24,69.04
7/8/24,68.52
7/9/24,67.96
7/10/24,68.52
7/11/24,69.35
7/14/24,67.58
7/15/24,67.94
7/16/24,66.42
7/17/24,66.11
7/18/24,66
7/21/24,64.79
7/22/24,65.79
7/23/24,68.9
7/24/24,67.08
7/25/24,67.71
7/28/24,68.78
7/29/24,68.58
7/30/24,69.24
7/31/24,71.17
8/1/24,70.44
8/4/24,68.86
8/5/24,69.92
8/6/24,70.57
8/7/24,71.06
8/8/24,70.14
8/11/24,72.65
8/12/24,71.29
8/13/24,71.87
8/14/24,72.11
8/15/24,72.52
8/18/24,73.14
8/19/24,73.07
8/20/24,72.14
8/21/24,71.57
8/22/24,71.13
8/25/24,70.49
8/26/24,71.49
8/27/24,70.77
8/28/24,71.06
8/29/24,70.3
9/1/24,70.43
9/2/24,68.16
9/3/24,67
9/4/24,66.2
9/5/24,66.5
9/8/24,66.52
9/9/24,64.92
9/10/24,66.4
9/11/24,65.45
9/12/24,64.99
9/15/24,63.21
9/16/24,64.34
9/17/24,63.7
9/18/24,62.82
9/19/24,63.39
9/22/24,64.1
9/23/24,63.87
9/24/24,65.24
9/25/24,66.52
9/26/24,66.33
9/29/24,65.56
9/30/24,63.61
10/1/24,62.6
10/2/24,62.76
10/3/24,62.05
10/6/24,61.76
10/7/24,60.29
10/8/24,62.01
10/9/24,65
10/10/24,64.62
10/13/24,65.97
10/14/24,65.09
10/15/24,63.03
10/16/24,62.98
10/17/24,62.28
10/20/24,61.76
10/21/24,62.25
10/22/24,64.89
10/23/24,66.63
10/24/24,66.97
10/27/24,66.4
10/28/24,67.28
10/29/24,65.47
10/30/24,64.58
10/31/24,63.87
11/3/24,65.22
11/4/24,64.3
11/5/24,63.76
11/6/24,66.04
11/7/24,68.02
11/10/24,67.57
11/11/24,67.53
11/12/24,66.31
11/13/24,68.27
11/14/24,68.01
11/17/24,69.51
11/18/24,68.13
11/19/24,68.38
11/20/24,69.99
11/21/24,69.27
11/24/24,69.86
11/25/24,69.23
11/26/24,68.47
11/27/24,67.63
11/28/24,68.4
12/1/24,68.83
12/2/24,68.49
12/3/24,67.86
12/4/24,67.34
12/5/24,68.31
12/8/24,66.37
12/9/24,68.89
12/10/24,69.36
12/11/24,66.81
12/12/24,65.11
12/15/24,63.97
12/16/24,62.96
12/17/24,63.6
12/18/24,66.36
12/19/24,66.85
12/22/24,68.29
12/23/24,68.08
12/26/24,70.15
12/29/24,70.58
12/30/24,71.57
1/1/25,73.74
1/2/25,74.45
1/5/25,72.87
1/6/25,72.56
1/7/25,70.7
1/8/25,71.98
1/9/25,73.34
1/12/25,75.34
1/13/25,75.36
1/14/25,76.34
1/15/25,76.69
1/16/25,77.6
1/19/25,78.32
1/20/25,78.6
1/21/25,77.29
1/22/25,79.06
1/23/25,79.95
1/26/25,77.65
1/27/25,78.55
1/28/25,81.18
1/29/25,80.91
1/30/25,82.19
2/2/25,79.3
2/3/25,79.23
2/4/25,79.49
2/5/25,80.3
2/6/25,80.65
2/9/25,81.29
2/10/25,80.92
2/11/25,78.64
2/12/25,76.44
2/13/25,78.12
2/16/25,75.61
2/17/25,74.16
2/18/25,72.47
2/19/25,71.13
2/20/25,72.37
2/23/25,72.14
2/24/25,70.26
2/25/25,69.56
2/26/25,71.32
2/27/25,69.56
3/2/25,70.12
3/3/25,67.13
3/4/25,67.4
3/5/25,65.93
3/6/25,67.21
3/9/25,67.57
3/10/25,66.85
3/11/25,68.21
3/12/25,69.17
3/13/25,69.56
3/16/25,68.69
3/17/25,69.88
3/18/25,71.96
3/19/25,71.54
3/20/25,70.01
3/23/25,70.58
3/24/25,69.53
3/25/25,69.91
3/26/25,67.66
3/27/25,67.91
3/30/25,67.13
3/31/25,68.98
4/1/25,67.69
4/2/25,65.25
4/3/25,63.08
