date,label,sentiment
2021-01-18,33.3,-0.84095
2021-01-19,33.12,0.890915
2021-01-20,34.32,0.840206
2021-01-21,34.45,-0.97165
2021-01-24,33.39,0.0
2021-01-25,33.56,-0.63129
2021-01-26,33.51,0.9339
2021-01-27,34.17,0.618087
2021-01-28,33.18,0.584461
2021-01-31,33.08,0.0
2021-02-01,35.19,0.620685
2021-02-02,37.65,0.930354
2021-02-03,37.49,0.84283
2021-02-04,38.43,0.793886
2021-02-07,38.84,0.0
2021-02-08,38.49,0.909663
2021-02-09,39.56,-0.97656
2021-02-10,39.0,0.742753
2021-02-11,40.28,0.612626
2021-02-14,39.81,0.0
2021-02-15,39.13,-0.90751
2021-02-16,38.4,0.485987
2021-02-17,38.61,0.921783
2021-02-18,37.7,0.0
2021-02-21,38.26,0.0
2021-02-22,38.97,-0.76212
2021-02-23,39.45,0.859705
2021-02-24,38.57,0.773245
2021-02-25,37.6,0.947297
2021-02-28,37.45,0.0
2021-03-01,38.69,0.642192
2021-03-02,37.82,0.819994
2021-03-03,38.51,0.845551
2021-03-04,39.36,0.0
2021-03-07,39.47,0.0
2021-03-08,40.98,0.701456
2021-03-09,41.87,0.907621
2021-03-10,42.27,0.777544
2021-03-11,43.19,0.89328
2021-03-14,42.73,0.0
2021-03-15,41.96,0.0
2021-03-16,43.34,0.929653
2021-03-17,42.74,0.0
2021-03-18,42.31,0.545803
2021-03-21,43.18,0.0
2021-03-22,41.78,0.886884
2021-03-23,41.96,-0.95946
2021-03-24,40.71,-0.64908
2021-03-25,42.09,-0.49479
2021-03-28,42.2,0.0
2021-03-29,42.4,-0.59882
2021-03-30,42.89,0.931772
2021-03-31,42.81,0.0
2021-04-04,42.81,0.0
2021-04-05,44.6,0.76799
2021-04-06,44.23,-0.97642
2021-04-07,43.85,0.640423
2021-04-08,44.03,0.0
2021-04-11,44.86,0.0
2021-04-12,44.24,0.934698
2021-04-13,44.2,0.0
2021-04-14,44.55,-0.58221
2021-04-15,44.8,0.673972
2021-04-18,44.74,0.0
2021-04-19,45.29,-0.92202
2021-04-20,46.32,-0.75777
2021-04-21,47.51,-0.97338
2021-04-22,47.38,0.474379
2021-04-25,47.67,0.0
2021-04-26,47.78,-0.96753
2021-04-27,48.28,-0.62786
2021-04-28,48.51,0.679626
2021-04-29,49.31,0.951624
2021-05-02,49.9,0.941529
2021-05-03,49.06,0.950712
2021-05-04,49.91,0.0
2021-05-05,50.41,0.0
2021-05-06,50.93,0.589721
2021-05-09,52.72,0.0
2021-05-10,53.55,0.945656
2021-05-11,55.85,0.920807
2021-05-12,55.04,-0.95097
2021-05-13,57.23,0.759046
2021-05-16,56.97,0.0
2021-05-17,53.74,0.0
2021-05-18,50.35,0.747672
2021-05-19,53.41,-0.89497
2021-05-20,52.43,0.951605
2021-05-23,53.41,0.0
2021-05-24,53.83,0.749856
2021-05-25,54.22,0.731455
2021-05-26,52.39,0.77302
2021-05-27,51.58,0.894876
2021-05-30,52.24,0.0
2021-05-31,52.97,0.0
2021-06-01,51.94,0.0
2021-06-02,50.73,-0.54712
2021-06-03,50.47,-0.50012
2021-06-06,51.97,0.0
2021-06-07,52.58,0.739334
2021-06-08,53.9,0.0
2021-06-09,54.15,0.77056
2021-06-10,53.07,-0.91031
2021-06-13,53.29,0.0
2021-06-14,51.76,-0.68655
2021-06-15,51.72,0.896306
2021-06-16,51.28,-0.82336
2021-06-17,52.26,0.0
2021-06-20,52.78,0.0
2021-06-21,53.76,-0.94782
2021-06-22,55.03,-0.77363
2021-06-23,55.49,0.946013
2021-06-24,55.48,0.774111
2021-06-27,55.9,0.0
2021-06-28,56.04,0.563701
2021-06-29,56.78,-0.96706
2021-06-30,58.06,0.788381
2021-07-01,57.76,0.865641
2021-07-04,58.28,0.0
2021-07-05,54.44,-0.89469
2021-07-06,53.03,0.797166
2021-07-07,52.77,-0.75337
2021-07-08,54.67,-0.89652
2021-07-11,52.12,0.0
2021-07-12,53.26,0.887962
2021-07-13,53.78,0.946092
2021-07-14,53.37,0.80964
2021-07-15,53.28,-0.39791
2021-07-18,52.81,0.0
2021-07-19,51.59,0.0
2021-07-20,52.51,-0.95883
2021-07-21,51.16,0.854851
2021-07-22,51.26,0.844855
2021-07-25,53.57,0.0
2021-07-26,53.28,0.872162
2021-07-27,54.2,0.758908
2021-07-28,54.41,-0.76874
2021-07-29,53.69,0.847371
2021-08-01,54.79,0.0
2021-08-02,54.55,0.0
2021-08-03,55.82,0.850274
2021-08-04,56.34,0.901666
2021-08-05,57.02,0.0
2021-08-08,56.98,0.0
2021-08-09,57.77,0.684517
2021-08-10,58.14,0.674334
2021-08-11,56.63,0.55639
2021-08-12,55.74,-0.96836
2021-08-15,58.52,0.0
2021-08-16,57.56,-0.95848
2021-08-17,57.45,-0.39296
2021-08-18,53.84,0.915078
2021-08-19,54.72,0.681168
2021-08-22,55.67,0.0
2021-08-23,56.97,-0.95988
2021-08-24,56.87,0.52828
2021-08-25,57.19,0.920207
2021-08-26,59.32,0.91961
2021-08-29,61.08,0.0
2021-08-30,61.07,0.91514
2021-08-31,60.42,0.0
2021-09-01,61.83,-0.83442
2021-09-02,61.63,0.70103
2021-09-05,62.61,0.0
2021-09-06,62.28,0.0
2021-09-07,62.74,0.0
2021-09-08,63.04,0.0
2021-09-09,61.22,-0.62235
2021-09-12,61.37,0.0
2021-09-13,60.16,0.609781
2021-09-14,60.18,0.573408
2021-09-15,59.63,-0.9008
2021-09-16,59.82,0.0
2021-09-19,61.02,0.0
2021-09-20,60.5,-0.95682
2021-09-21,60.94,0.759239
2021-09-22,60.89,0.898968
2021-09-23,63.29,0.832058
2021-09-26,64.72,0.0
2021-09-27,62.29,-0.50063
2021-09-28,63.28,-0.70107
2021-09-29,62.16,0.940857
2021-09-30,62.45,-0.89647
2021-10-03,63.82,0.0
2021-10-04,65.16,-0.96019
2021-10-05,59.58,-0.9541
2021-10-06,60.81,-0.94835
2021-10-07,58.76,-0.9454
2021-10-10,59.58,0.0
2021-10-11,59.34,0.839639
2021-10-12,59.45,0.51256
2021-10-13,61.79,0.864597
2021-10-14,59.79,-0.56222
2021-10-17,58.92,0.0
2021-10-18,54.92,-0.94502
2021-10-19,58.14,-0.94693
2021-10-20,58.37,-0.92068
2021-10-21,58.64,-0.75965
2021-10-24,59.35,0.0
2021-10-25,60.16,0.579939
2021-10-26,60.27,-0.94106
2021-10-27,58.94,0.94109
2021-10-28,59.08,0.903706
2021-10-31,57.29,0.0
2021-11-01,59.79,-0.96555
2021-11-02,60.15,0.0
2021-11-03,60.18,-0.96499
2021-11-04,59.73,0.0
2021-11-07,60.96,0.0
2021-11-08,60.75,0.889643
2021-11-09,63.48,-0.88903
2021-11-10,64.02,0.839888
2021-11-11,63.58,-0.90736
2021-11-14,66.22,0.0
2021-11-15,67.83,0.0
2021-11-16,67.45,0.774087
2021-11-17,69.38,-0.92586
2021-11-18,69.65,-0.65197
2021-11-21,70.22,0.0
2021-11-22,69.49,0.817019
2021-11-23,73.23,0.70772
2021-11-24,74.79,0.0
2021-11-25,73.12,0.0
2021-11-28,74.54,0.0
2021-11-29,75.73,0.633318
2021-11-30,77.2,-0.92744
2021-12-01,80.25,0.897403
2021-12-02,78.64,0.944052
2021-12-05,81.65,0.0
2021-12-06,85.34,0.720406
2021-12-07,89.41,-0.57214
2021-12-08,80.88,-0.96633
2021-12-09,84.37,0.758975
2021-12-12,82.72,0.0
2021-12-13,80.12,0.900679
2021-12-14,81.19,-0.5509
2021-12-15,85.71,0.610587
2021-12-16,74.02,0.948505
2021-12-19,80.09,0.0
2021-12-20,80.94,-0.52746
2021-12-21,76.83,0.941036
2021-12-22,74.46,-0.95535
2021-12-23,76.31,0.0
2021-12-26,76.92,0.0
2021-12-27,79.29,0.619807
2021-12-28,80.36,0.0
2021-12-29,80.16,0.0
2021-12-30,80.65,0.789259
2022-01-02,84.01,0.0
2022-01-03,84.91,-0.96711
2022-01-04,87.58,-0.90458
2022-01-05,86.74,-0.90342
2022-01-06,85.42,0.947173
2022-01-09,80.09,0.0
2022-01-10,81.3,0.91685
2022-01-11,80.01,0.847597
2022-01-12,80.56,0.836926
2022-01-13,82.08,0.0
2022-01-16,80.58,0.0
2022-01-17,82.67,0.947668
2022-01-18,82.09,-0.93463
2022-01-19,85.59,-0.96879
2022-01-20,84.47,-0.97188
2022-01-23,84.02,0.0
2022-01-24,87.45,0.577511
2022-01-25,88.66,0.938918
2022-01-26,89.76,0.768118
2022-01-27,89.22,0.912338
2022-01-30,89.24,0.0
2022-01-31,89.52,-0.95255
2022-02-01,94.21,-0.96269
2022-02-02,94.81,0.0
2022-02-03,96.45,-0.93317
2022-02-06,96.7,0.0
2022-02-07,96.93,0.597781
2022-02-08,90.79,0.808265
2022-02-09,90.78,-0.89778
2022-02-10,92.87,-0.92704
2022-02-13,91.76,0.0
2022-02-14,91.14,0.842644
2022-02-15,89.86,0.89431
2022-02-16,86.44,0.9167
2022-02-17,89.47,-0.91644
2022-02-20,89.68,0.0
2022-02-21,89.77,0.711968
2022-02-22,95.07,0.616124
2022-02-23,87.03,0.853778
2022-02-24,88.14,0.920191
2022-02-27,82.21,0.0
2022-02-28,68.85,-0.67295
2022-03-01,68.49,0.610968
2022-03-02,67.35,0.910953
2022-03-03,65.1,0.916474
2022-03-06,58.3,0.0
2022-03-07,68.51,0.928452
2022-03-08,73.18,-0.91993
2022-03-09,76.41,-0.93292
2022-03-10,76.76,0.745981
2022-03-13,78.28,0.0
2022-03-14,77.43,-0.95708
2022-03-15,78.16,-0.97268
2022-03-16,79.89,0.920483
2022-03-17,78.89,0.47432
2022-03-20,78.39,0.0
2022-03-21,80.67,0.945261
2022-03-22,76.6,0.934101
2022-03-23,78.24,-0.40467
2022-03-24,78.6,0.857709
2022-03-27,80.81,0.0
2022-03-28,81.7,0.838045
2022-03-29,78.31,-0.92961
2022-03-30,76.48,-0.55246
2022-03-31,78.49,0.938405
2022-04-03,78.5,0.0
2022-04-04,78.05,-0.93292
2022-04-05,77.18,0.520405
2022-04-06,79.94,-0.72102
2022-04-07,80.09,-0.87956
2022-04-10,77.95,0.0
2022-04-11,79.01,0.94538
2022-04-12,77.44,-0.96693
2022-04-13,79.97,-0.91513
2022-04-18,80.2,-0.96854
2022-04-19,87.82,-0.97534
2022-04-20,86.44,0.603859
2022-04-21,88.99,-0.89192
2022-04-24,83.46,0.0
2022-04-25,82.71,0.921062
2022-04-26,81.01,-0.68092
2022-04-27,82.68,0.834353
2022-04-28,84.45,-0.96635
2022-05-01,83.04,0.0
2022-05-02,88.19,-0.96234
2022-05-03,88.31,0.9487
2022-05-04,88.91,0.6034
2022-05-05,91.54,0.590367
2022-05-08,87.02,0.0
2022-05-09,87.34,0.546818
2022-05-10,88.83,0.0
2022-05-11,88.26,-0.87105
2022-05-12,88.48,-0.95624
2022-05-15,89.56,0.0
2022-05-16,91.72,0.879579
2022-05-17,84.64,0.734672
2022-05-18,83.18,-0.93861
2022-05-19,80.39,-0.67731
2022-05-22,78.15,0.0
2022-05-23,81.32,0.947969
2022-05-24,81.4,-0.95197
2022-05-25,84.76,-0.755
2022-05-26,84.2,0.769065
2022-05-29,83.97,0.0
2022-05-30,84.02,0.856602
2022-05-31,86.08,0.86071
2022-06-01,86.34,-0.83162
2022-06-02,86.87,0.941683
2022-06-05,81.43,0.0
2022-06-06,81.31,0.865531
2022-06-07,79.81,0.733429
2022-06-08,81.01,-0.93794
2022-06-09,81.86,0.6785
2022-06-12,81.54,0.0
2022-06-13,84.15,0.934046
2022-06-14,86.2,-0.96628
2022-06-15,83.0,-0.97304
2022-06-16,82.37,0.772417
2022-06-19,84.0,0.0
2022-06-20,84.73,0.770321
2022-06-21,81.88,0.843481
2022-06-22,84.13,0.65427
2022-06-23,83.43,-0.56152
2022-06-26,85.05,0.0
2022-06-27,87.4,0.657151
2022-06-28,88.35,-0.87971
2022-06-29,90.16,0.858177
2022-06-30,85.58,0.769994
2022-07-03,84.55,0.0
2022-07-04,83.19,-0.76552
2022-07-05,83.22,-0.92023
2022-07-06,84.92,-0.87208
2022-07-07,82.79,-0.96811
2022-07-10,84.36,0.0
2022-07-11,85.65,0.909391
2022-07-12,83.86,0.0
2022-07-13,83.97,0.0
2022-07-14,85.38,0.913236
2022-07-17,84.94,0.0
2022-07-18,83.65,-0.9395
2022-07-19,78.84,0.610511
2022-07-20,78.11,0.782239
2022-07-21,76.3,0.582449
2022-07-24,76.37,0.0
2022-07-25,76.68,0.764342
2022-07-26,76.14,-0.93271
2022-07-27,78.96,-0.94567
2022-07-28,78.55,0.93112
2022-07-31,80.58,0.0
2022-08-01,81.95,-0.56527
2022-08-02,83.99,0.496917
2022-08-03,84.19,-0.89193
2022-08-04,84.76,-0.90629
2022-08-07,83.81,0.0
2022-08-08,85.93,0.891648
2022-08-09,85.92,0.941907
2022-08-10,87.55,0.851426
2022-08-11,88.87,-0.85991
2022-08-14,90.78,0.0
2022-08-15,92.08,0.90084
2022-08-16,95.8,0.884062
2022-08-17,96.04,0.0
2022-08-18,98.01,-0.82882
2022-08-21,92.17,0.0
2022-08-22,89.29,0.91514
2022-08-23,89.24,0.499412
2022-08-24,89.31,-0.97432
2022-08-25,90.31,-0.70973
2022-08-28,86.66,0.0
2022-08-29,80.81,0.820533
2022-08-30,80.03,-0.42895
2022-08-31,80.79,0.698339
2022-09-01,77.89,0.845902
2022-09-04,74.45,0.0
2022-09-05,69.88,-0.95311
2022-09-06,69.03,0.950278
2022-09-07,67.24,0.833634
2022-09-08,66.08,0.67189
2022-09-11,71.82,0.0
2022-09-12,69.75,0.503006
2022-09-13,72.54,-0.71878
2022-09-14,71.85,-0.97167
2022-09-15,73.27,0.952788
2022-09-18,71.1,0.0
2022-09-19,71.14,-0.61576
2022-09-20,69.79,0.818867
2022-09-21,70.44,-0.53096
2022-09-22,65.77,0.889439
2022-09-25,70.33,0.0
2022-09-26,67.96,0.949771
2022-09-27,65.15,-0.91317
2022-09-28,65.73,-0.88198
2022-09-29,66.73,-0.89086
2022-10-02,65.94,0.0
2022-10-03,66.92,-0.70353
2022-10-04,67.07,-0.67532
2022-10-05,68.96,0.651812
2022-10-06,69.85,0.924981
2022-10-09,66.77,0.0
2022-10-10,66.34,-0.93848
2022-10-11,66.71,0.873841
2022-10-12,68.84,0.937389
2022-10-13,68.02,-0.81208
2022-10-16,67.51,0.0
2022-10-17,67.77,0.856578
2022-10-18,67.29,-0.97289
2022-10-19,66.87,-0.67504
2022-10-20,68.72,-0.54454
2022-10-23,72.32,0.0
2022-10-24,77.11,-0.82739
2022-10-25,75.79,0.612256
2022-10-26,80.21,0.564894
2022-10-27,81.21,-0.89303
2022-10-30,79.97,0.0
2022-10-31,76.72,-0.96761
2022-11-01,76.7,0.931182
2022-11-02,76.28,0.685261
2022-11-03,76.36,0.933739
2022-11-06,77.49,0.0
2022-11-07,76.06,0.615228
2022-11-08,72.76,0.935757
2022-11-09,73.05,0.897814
2022-11-10,75.84,0.684077
2022-11-13,75.23,0.0
2022-11-14,76.65,-0.6954
2022-11-15,73.41,-0.9721
2022-11-16,72.4,0.493937
2022-11-17,72.47,0.922665
2022-11-20,74.28,0.0
2022-11-21,73.87,0.795763
2022-11-22,75.87,-0.75494
2022-11-23,78.69,0.87759
2022-11-24,78.97,0.924081
2022-11-27,78.59,0.0
2022-11-28,81.39,0.844008
2022-11-29,84.9,-0.9423
2022-11-30,84.88,-0.93722
2022-12-01,87.98,-0.95874
2022-12-04,87.17,0.0
2022-12-05,88.61,0.789919
2022-12-06,88.19,-0.63983
2022-12-07,88.93,0.938889
2022-12-08,87.73,0.89592
2022-12-11,89.81,0.0
2022-12-12,88.99,0.866576
2022-12-13,86.19,0.9136
2022-12-14,85.2,-0.68522
2022-12-15,83.68,0.758144
2022-12-18,84.69,0.0
2022-12-19,86.87,-0.94404
2022-12-20,85.6,0.873052
2022-12-21,86.85,0.675039
2022-12-22,86.85,-0.97
2022-12-26,86.08,0.726195
2022-12-27,84.13,-0.93517
2022-12-28,82.36,0.528426
2022-12-29,79.4,-0.88827
2023-01-01,83.67,0.0
2023-01-02,80.42,0.922625
2023-01-03,75.4,0.949822
2023-01-04,76.24,0.709146
2023-01-05,75.55,-0.97461
2023-01-08,79.1,0.0
2023-01-09,78.38,-0.93766
2023-01-10,76.64,0.8093
2023-01-11,77.76,-0.75163
2023-01-12,77.2,0.758514
2023-01-15,75.07,0.0
2023-01-16,77.21,-0.7689
2023-01-17,81.42,0.720734
2023-01-18,81.86,0.892409
2023-01-19,82.6,0.725498
2023-01-22,81.8,0.0
2023-01-23,79.62,0.949774
2023-01-24,82.28,0.755391
2023-01-25,86.81,-0.85458
2023-01-26,86.94,-0.96574
2023-01-29,87.21,0.0
2023-01-30,90.13,0.830445
2023-01-31,92.65,0.660095
2023-02-01,90.65,0.950796
2023-02-02,90.9,0.952225
2023-02-05,87.96,0.0
2023-02-06,87.9,0.553117
2023-02-07,87.59,-0.94049
2023-02-08,88.49,0.925378
2023-02-09,90.44,0.910607
2023-02-12,89.35,0.0
2023-02-13,88.62,0.52381
2023-02-14,91.51,-0.97534
2023-02-15,95.13,-0.61997
2023-02-16,93.33,-0.86996
2023-02-19,95.11,0.0
2023-02-20,97.12,0.562002
2023-02-21,93.45,0.753067
2023-02-22,93.84,0.875453
2023-02-23,94.79,0.766406
2023-02-26,96.9,0.0
2023-02-27,95.88,0.843268
2023-02-28,93.8,0.944942
2023-03-01,90.1,-0.81689
2023-03-02,89.27,0.602794
2023-03-05,89.96,0.0
2023-03-06,92.87,0.904834
2023-03-07,94.76,0.925527
2023-03-08,95.4,-0.97036
2023-03-09,96.83,0.830305
2023-03-12,92.99,0.0
2023-03-13,89.73,-0.96481
2023-03-14,86.65,0.946314
2023-03-15,85.27,-0.97135
2023-03-16,85.57,-0.46917
2023-03-19,85.18,0.0
2023-03-20,87.38,0.802657
2023-03-21,86.63,0.916439
2023-03-22,90.18,0.940077
2023-03-23,85.4,0.618319
2023-03-26,88.13,0.0
2023-03-27,89.4,0.901311
2023-03-28,90.02,-0.49791
2023-03-29,90.8,-0.62636
2023-03-30,91.75,0.696527
2023-04-02,96.0,0.0
2023-04-03,94.98,0.92983
2023-04-04,97.01,-0.85198
2023-04-05,96.75,0.787177
2023-04-10,97.47,0.776839
2023-04-11,96.27,0.942973
2023-04-12,94.39,0.747661
2023-04-13,94.11,0.952105
2023-04-16,92.91,0.0
2023-04-17,95.15,0.95342
2023-04-18,94.39,0.580707
2023-04-19,91.74,-0.97359
2023-04-20,89.86,-0.9653
2023-04-23,88.56,0.0
2023-04-24,86.81,0.593217
2023-04-25,86.24,-0.95477
2023-04-26,86.68,-0.97005
2023-04-27,87.65,0.903472
2023-04-30,85.63,0.0
2023-05-01,88.52,0.935779
2023-05-02,85.15,0.717665
2023-05-03,84.5,-0.96927
2023-05-04,84.96,-0.75877
2023-05-07,85.59,0.0
2023-05-08,87.51,-0.86847
2023-05-09,89.06,-0.97044
2023-05-10,88.57,0.888896
2023-05-11,88.93,-0.89262
2023-05-14,87.14,0.0
2023-05-15,88.93,0.822875
2023-05-16,88.04,0.0
2023-05-17,89.65,0.543845
2023-05-18,89.43,0.566625
2023-05-21,87.25,0.0
2023-05-22,85.8,0.802625
2023-05-23,84.79,0.587582
2023-05-24,82.63,0.886423
2023-05-25,83.13,0.819167
2023-05-28,83.0,0.0
2023-05-29,80.38,0.888821
2023-05-30,80.77,-0.94642
2023-05-31,78.95,-0.97361
2023-06-01,78.52,0.911769
2023-06-04,82.86,0.0
2023-06-05,81.64,0.928544
2023-06-06,83.86,-0.76295
2023-06-07,83.35,0.946614
2023-06-08,86.14,0.777056
2023-06-11,88.22,0.0
2023-06-12,90.72,0.647926
2023-06-13,93.62,0.888807
2023-06-14,92.93,0.513304
2023-06-15,91.92,0.921812
2023-06-18,93.23,0.0
2023-06-19,94.51,-0.9707
2023-06-20,90.85,0.853032
2023-06-21,90.95,0.943928
2023-06-22,87.55,0.763835
2023-06-25,86.49,0.0
2023-06-26,89.09,0.854556
2023-06-27,88.21,0.94688
2023-06-28,88.13,-0.42899
2023-06-29,89.57,0.846222
2023-07-02,87.58,0.0
2023-07-03,87.69,0.756017
2023-07-04,85.81,-0.75666
2023-07-05,86.29,0.940476
2023-07-06,86.15,0.717703
2023-07-09,86.26,0.0
2023-07-10,87.05,0.860952
2023-07-11,85.83,0.922471
2023-07-12,85.88,-0.89333
2023-07-13,86.35,0.845392
2023-07-16,86.78,0.0
2023-07-17,88.18,0.0
2023-07-18,88.98,-0.9182
2023-07-19,90.84,0.532175
2023-07-20,91.82,-0.92617
2023-07-23,91.29,0.0
2023-07-24,92.34,0.933051
2023-07-25,90.77,0.9197
2023-07-26,90.92,0.696759
2023-07-27,88.7,0.945773
2023-07-30,86.81,0.0
2023-07-31,84.62,0.932146
2023-08-01,83.2,-0.97294
2023-08-02,84.41,-0.77947
2023-08-03,83.41,-0.80336
2023-08-06,82.64,0.0
2023-08-07,83.97,0.876375
2023-08-08,83.9,0.940247
2023-08-09,84.55,0.702471
2023-08-10,86.8,-0.92054
2023-08-13,87.95,0.0
2023-08-14,86.87,0.936523
2023-08-15,88.58,-0.97294
2023-08-16,88.85,-0.9736
2023-08-17,88.05,0.881578
2023-08-20,87.85,0.0
2023-08-21,90.01,-0.94575
2023-08-22,88.0,0.946372
2023-08-23,85.21,-0.78468
2023-08-24,85.25,-0.64787
2023-08-27,85.6,0.0
2023-08-28,85.0,-0.91145
2023-08-29,86.0,0.85472
2023-08-30,86.03,-0.68595
2023-08-31,85.64,-0.96025
2023-09-03,84.08,0.0
2023-09-04,83.91,-0.96857
2023-09-05,83.7,-0.89256
2023-09-06,83.29,0.775035
2023-09-07,81.62,-0.95558
2023-09-10,81.73,0.0
2023-09-11,81.12,-0.94897
2023-09-12,83.76,0.602679
2023-09-13,82.93,0.952325
2023-09-14,82.1,-0.79551
2023-09-17,80.88,0.0
2023-09-18,81.3,0.585275
2023-09-19,82.76,-0.95104
2023-09-20,84.43,0.578819
2023-09-21,85.3,0.573786
2023-09-24,84.89,0.0
2023-09-25,82.51,0.60894
2023-09-26,81.86,0.749915
2023-09-27,83.11,0.592195
2023-09-28,81.45,0.753726
2023-10-01,80.7,0.0
2023-10-02,79.8,0.927434
2023-10-03,81.82,0.650011
2023-10-04,80.86,0.796642
2023-10-05,80.62,0.812361
2023-10-08,81.63,0.0
2023-10-09,84.74,0.880919
2023-10-10,83.78,-0.85858
2023-10-11,85.45,0.880203
2023-10-12,85.66,-0.70988
2023-10-15,83.41,0.0
2023-10-16,82.65,0.834223
2023-10-17,81.79,0.509122
2023-10-18,82.0,0.907273
2023-10-19,81.67,-0.67109
2023-10-22,80.3,0.0
2023-10-23,80.66,-0.91386
2023-10-24,79.93,-0.74352
2023-10-25,79.58,-0.92451
2023-10-26,79.36,0.95257
2023-10-29,78.78,0.0
2023-10-30,79.41,0.727559
2023-10-31,78.66,-0.96254
2023-11-01,79.06,-0.69998
2023-11-02,77.2,0.666155
2023-11-05,75.88,0.0
2023-11-06,75.36,-0.86521
2023-11-07,75.4,-0.97102
2023-11-08,77.3,0.953333
2023-11-09,78.5,0.950506
2023-11-12,77.04,0.0
2023-11-13,78.57,0.477476
2023-11-14,79.8,0.724333
2023-11-15,77.2,-0.90722
2023-11-16,76.23,0.944927
2023-11-19,76.66,0.0
2023-11-20,75.21,0.934059
2023-11-21,75.1,0.732281
2023-11-22,76.57,0.586378
2023-11-23,76.46,0.727426
2023-11-26,73.07,0.0
2023-11-27,72.5,-0.8332
2023-11-28,70.78,-0.59284
2023-11-29,70.56,-0.76782
2023-11-30,72.45,0.941448
2023-12-03,70.43,0.0
2023-12-04,68.91,-0.65786
2023-12-05,68.96,0.84271
2023-12-06,69.97,0.869349
2023-12-07,68.62,0.622203
2023-12-10,67.34,0.0
2023-12-11,68.24,-0.96026
2023-12-12,68.88,-0.97339
2023-12-13,66.73,-0.94995
2023-12-14,67.57,0.737892
2023-12-17,69.61,0.0
2023-12-18,69.76,-0.73007
2023-12-19,73.2,0.936952
2023-12-20,75.88,-0.9305
2023-12-21,76.94,0.950178
2023-12-26,77.74,0.0
2023-12-27,77.94,0.710063
2023-12-28,77.98,-0.83675
2024-01-01,74.09,0.0
2024-01-02,75.42,0.671102
2024-01-03,73.78,0.925945
2024-01-04,73.97,-0.95923
2024-01-07,69.96,0.0
2024-01-08,69.9,0.724536
2024-01-09,67.72,0.944119
2024-01-10,65.96,0.918223
2024-01-11,63.8,0.944016
2024-01-14,66.9,0.0
2024-01-15,65.49,-0.9762
2024-01-16,63.31,-0.88619
2024-01-17,63.28,0.600893
2024-01-18,63.42,0.774248
2024-01-21,62.41,0.0
2024-01-22,63.27,-0.93013
2024-01-23,65.8,-0.97457
2024-01-24,63.41,0.761977
2024-01-25,63.1,-0.7805
2024-01-28,61.77,0.0
2024-01-29,64.02,0.880482
2024-01-30,64.4,0.802732
2024-01-31,62.32,0.841186
2024-02-01,63.5,0.776135
2024-02-04,62.59,0.0
2024-02-05,63.49,0.933537
2024-02-06,62.32,-0.8272
2024-02-07,60.71,0.949776
2024-02-08,58.8,-0.92812
2024-02-11,57.2,0.0
2024-02-12,56.65,-0.64727
2024-02-13,56.44,0.936825
2024-02-14,57.95,0.950146
2024-02-15,57.11,0.874162
2024-02-18,53.14,0.0
2024-02-19,54.21,-0.97084
2024-02-20,54.51,-0.84017
2024-02-21,52.59,-0.95491
2024-02-22,52.51,-0.97582
2024-02-25,53.83,0.0
2024-02-26,55.96,0.948001
2024-02-27,57.21,-0.83751
2024-02-28,56.44,0.934179
2024-02-29,56.31,-0.50431
2024-03-03,57.28,0.912022
2024-03-04,60.0,-0.59351
2024-03-05,58.79,-0.71302
2024-03-06,59.44,0.481594
2024-03-07,58.5,-0.54853
2024-03-10,56.13,0.0
2024-03-11,57.0,0.887826
2024-03-12,55.87,0.913517
2024-03-13,58.8,-0.85655
2024-03-14,59.38,0.785481
2024-03-17,61.42,0.0
2024-03-18,61.31,-0.964
2024-03-19,60.01,0.786279
2024-03-20,59.37,-0.94806
2024-03-21,61.5,-0.86218
2024-03-24,64.84,0.0
2024-03-25,63.0,-0.55358
2024-03-26,62.61,-0.93935
2024-03-27,61.93,0.849943
2024-04-01,58.9,-0.89617
2024-04-02,57.55,0.863736
2024-04-03,58.39,-0.9027
2024-04-04,61.01,-0.9481
2024-04-07,63.39,0.0
2024-04-08,63.96,0.654694
2024-04-09,62.85,-0.91625
2024-04-10,68.83,-0.56883
2024-04-11,71.64,0.535533
2024-04-14,70.16,0.0
2024-04-15,74.25,-0.93329
2024-04-16,70.33,-0.88512
2024-04-17,71.55,0.850648
2024-04-18,68.52,0.683368
2024-04-21,66.4,0.0
2024-04-22,66.38,-0.96269
2024-04-23,66.85,-0.9651
2024-04-24,68.41,0.704318
2024-04-25,67.51,0.954488
2024-04-28,65.8,0.0
2024-04-29,69.2,0.820514
2024-04-30,67.91,0.947546
2024-05-01,72.69,-0.97555
2024-05-02,71.84,0.696836
2024-05-05,73.67,0.0
2024-05-06,70.85,0.763546
2024-05-07,71.92,0.945016
2024-05-08,73.62,-0.97242
2024-05-09,71.59,-0.87845
2024-05-12,70.07,0.0
2024-05-13,70.1,0.893185
2024-05-14,69.19,-0.95588
2024-05-15,70.79,0.720486
2024-05-16,70.52,-0.8943
2024-05-19,74.24,0.0
2024-05-20,76.2,0.926803
2024-05-21,76.67,0.438413
2024-05-22,76.1,0.756093
2024-05-23,75.78,-0.66137
2024-05-26,76.51,0.0
2024-05-27,74.6,0.93882
2024-05-28,73.95,0.94621
2024-05-29,75.2,-0.93198
2024-05-30,74.07,0.903889
2024-06-02,74.63,0.0
2024-06-03,72.58,0.782876
